Product Link,Product Name,Selling Price,Price Before Discount,DiscountPercentage,Bundle Offer,Free Shipping,Shipping Price,Quantity Sold,Brand of Product,Overall Product Rating,Rating with Photo,Rating with comments,Amount in Wishlist,Store Name,Store Rating,No. of Products sold by store,Store Response Rate,Store Time taken to respond,Store Joined time,Store Follower Count
/summer-home-cool-slippers-men-and-women-bathroom-slippers-i.173316999.2746169314,summer home cool slippers men and women bathroom slippers,$9.61 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,qingfeng888.sg,0,0,57%,within hours,19 days ago,0
/love-2018-summer-word-slippers-men-and-women-travel-cool-slippers-i.163530224.2622461733,love 2018 summer word slippers men and women travel cool slippers,$12.11 ,$20.82 ,42% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,1,tze4.sip.sg,0,311,17%,within days,59 days ago,0
/VOGUE-Men-Women-Winter-Warm-Fuzzy-Cow-Leather-House-Slippers-i.27121834.2582872517, PreferredVOGUE Men Women Winter Warm Fuzzy Cow Leather House Slippers,$10.98 - $12.36,$14.84 - $16.71,26% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No brand,No Ratings Yet,0,0,0,voguebag.sg,312,4610,91%,within hours,26 months ago,480
/(hot)-2017-new-men-and-women-breathable-cool-slippers-summer-eva-beach-shoes-i.145961836.2601304651,(hot) 2017 new men and women breathable cool slippers summer eva beach shoes,$15.62 ,$20.72 ,25% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,2,s3gg.sip.sg,9,284,72%,within hours,4 months ago,4
/(f.-f)-cool-slippers-summer-straw-bamboo-rattan-men-and-women-outdoor-i.173316174.2749471033,(f. f) cool slippers summer straw bamboo rattan men and women outdoor,$8.76 ,$10.74 ,18% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,bdxwysm.sg,0,0,75%,within hours,19 days ago,0
/Women-Men-Bedroom-Mop-Washable-Floor-Cleaning-Slipper-Dust-Cleaner-Shoes-Cover-House-Funny-Sock-i.130920944.2762226879, PreferredWomen Men Bedroom Mop Washable Floor Cleaning Slipper Dust Cleaner Shoes Cover House Funny Sock,$6.08 ,$10.90 ,44% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,mangguo.sg,311,6519,97%,within hours,6 months ago,17
/Women-Men-Slipper-Washable-Shoes-Cover-Floor-Cleaning-Sock-Funny-Dust-Cleaner-Mop-House-Bedroom-i.50203676.2762363767,Women Men Slipper Washable Shoes Cover Floor Cleaning Sock Funny Dust Cleaner Mop House Bedroom,$5.91 ,$9.43 ,37% off,No Bundles Avaliable,No Free Shipping,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,luckygirl.sg,1089,4897,100%,within hours,21 months ago,237
/Slipper-Winter-Men-Ladies-Indoor-Floor-Soft-Non-Slip-Fur-Lined-Home-Shoes-Socks-i.77513656.1723646450, PreferredSlipper Winter Men Ladies Indoor Floor Soft Non-Slip Fur Lined Home Shoes Socks,$4.38 ,$6.26 ,30% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,1,OEM,No Ratings Yet,0,0,1,camillecassic.sg,147,3873,97%,within hours,14 months ago,335
/EVA-Home-Women-Slippers-Indoor-Non-slip-Soft-Bottom-Couples-Home-Sandals-Men-i.12990524.1146153946, PreferredEVA Home Women Slippers Indoor Non-slip Soft Bottom Couples Home Sandals Men,$5.99 ,$9.00 ,33% off,Any 2 enjoy 10% off,Free shipping for orders over $20,$0.00 - $1.00,133,No Brand,4.6,6,16,96,raypro.sg,1484,279,85%,within hours,34 months ago,390
/Comfortable-Anti-Slip-Men-Women-Lovers-Indoor-Slippers-Shoes-Winter-Keep-Warm-i.7333722.673544450, PreferredComfortable Anti-Slip Men Women Lovers Indoor Slippers Shoes Winter Keep Warm,$7.60 ,No Discount,No Discount,No Bundles Avaliable,Free shipping,$0.00 - $1.00,5,No brand,5,0,2,9,newlife.sg,6676,6800,93%,within hours,3 years ago,1267
/Women-Men-Soft-Summer-Sports-Beach-Shower-Sandals-Home-Bath-Slippers-Shoes-i.28812922.1133365164,Women Men Soft Summer Sports Beach Shower Sandals Home Bath Slippers Shoes,$2.90 ,$3.26 ,11% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,74,No Brand,4.9,8,11,50,royallady.sg,3089,1949,96%,within hours,26 months ago,631
/Winter-cotton-slippers-warm-slippers-men-and-women-indoor-home-shoes-couple-cotton-drag-thick-end-month-shoes-floor-wool-i.133338165.2754295103,Winter cotton slippers warm slippers men and women indoor home shoes couple cotton drag thick end month shoes floor wool,$10.44 - $12.77,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,tebaf01.sg,1,1047,100%,within hours,6 months ago,224
/slippers-male-indoor-couple-men-home-bath-non-slip-bathroom-i.173229070.2740104204,slippers male indoor couple men home bath non-slip bathroom,$17.00 ,$21.04 ,19% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,nishao8.sg,0,133,57%,within hours,20 days ago,0
/Women-Men-Unisex-KPOP-BTS-B21-Summer-Bathroom-Indoor-Sandals-Silicone-Slippers-i.86822226.2099258095, PreferredWomen Men Unisex KPOP BTS B21 Summer Bathroom Indoor Sandals Silicone Slippers,$8.29 ,$12.99 ,36% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,34,No Brand,4.5,3,3,111,eastweststore.sg,4144,598,90%,within hours,13 months ago,575
/Pokemon-Snorlax-Winter-Full-Pack-Bedroom-Slippers-Women-Man-Shoes-i.46703854.1250579365,Pokemon Snorlax Winter Full Pack Bedroom Slippers Women Man Shoes,$15.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,12,No Brand,5,3,3,107,linocase.sg,479,580,86%,within hours,21 months ago,219
/Autumn-and-winter-cartoon-men-and-women-cotton-slippers-indoor-drag-and-washable-heating-insulation-home-thick-soled-sho-i.133340560.2799341295,Autumn and winter cartoon men and women cotton slippers indoor drag and washable heating insulation home thick-soled sho,$18.66 ,No Discount,No Discount,No Bundles Avaliable,No Free Shipping,$1.00 ,0,No Brand,No Ratings Yet,0,0,0,tebaf05.sg,32,2309,94%,within hours,6 months ago,7
/Emoji-Women-Men-Slippers-Warm-Home-Shoes-Indoor-Slippers-Plush-Slipper-Winter-SJ-i.84711731.1600159518, PreferredEmoji Women Men Slippers Warm Home Shoes Indoor Slippers Plush Slipper Winter SJ,$3.49 - $3.67,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,1,No Brand,No Ratings Yet,0,0,4,sakulastore.sg,5623,5561,98%,within hours,13 months ago,550
/Men-Women-Warm-Soft-Indoor-Slippers-Flannel-Sandals-House-Home-Anti-slip-Shoes-i.91087848.2719512710, PreferredMen Women Warm Soft Indoor Slippers Flannel Sandals House Home Anti-slip Shoes,$3.24 ,$7.22 ,55% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,2,bookmarkss.sg,571,7899,99%,within hours,12 months ago,43
/Men-Women-Cartoon-Bear-Claws-Shape-Plush-Soft-Slippers-Home-Warm-Shoes-Unisex-i.66862006.2731213953, PreferredMen Women Cartoon Bear Claws Shape Plush Soft Slippers Home Warm Shoes Unisex,$7.70 - $9.15,$13.55 - $15.66,43% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,crystal668.sg,720,9476,100%,within hours,17 months ago,135
/Women-Men-Bedroom-Washable-Shoes-Cover-Floor-Cleaning-House-Mop-Sock-Funny-Dust-Cleaner-Slipper-i.104747025.2763222821, PreferredWomen Men Bedroom Washable Shoes Cover Floor Cleaning House Mop Sock Funny Dust Cleaner Slipper,$6.20 - $6.25,$9.88 ,37% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,douya.sg,661,7170,100%,within hours,10 months ago,51
/Women-Men-Anti-slip-Cute-Linen-Home-Indoor-Slippers-Open-Toe-Shoes-Flax-i.25614013.1024900464, PreferredWomen Men Anti-slip Cute Linen Home Indoor Slippers Open Toe Shoes Flax,$6.40 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,74,No Brand,5,0,3,37,pandaonline.sg,2218,1106,72%,within hours,27 months ago,347
/Women-Men-House-Bedroom-Funny-Slipper-Floor-Cleaning-Mop-Sock-Washable-Shoes-Cover-Novelty-Dust-Cleaner-i.83408156.2772641631, PreferredWomen Men House Bedroom Funny Slipper Floor Cleaning Mop Sock Washable Shoes Cover Novelty Dust Cleaner,$6.05 ,$10.06 ,40% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,keybob.sg,1061,6934,91%,within hours,13 months ago,168
/Bathroom-Soft-Bottom-Bath-Slippers-Household-Anti-Skid-Thick-Bottom-Men-And-Wome-i.109829378.1741051024,Bathroom Soft Bottom Bath Slippers Household Anti-Skid Thick Bottom Men And Wome,$4.10 ,$8.20 ,50% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,3,xiaominmall.sg,377,3254,87%,within hours,10 months ago,20
/Women-Men-Anti-slip-Artificial-Fleece-Shoe-Home-Indoor-Open-Toe-Flat-Slippers-i.64917226.2783949173, PreferredWomen Men Anti-slip Artificial Fleece Shoe Home Indoor Open Toe Flat Slippers,$3.19 - $3.27,$6.64 ,52% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,redbean.sg,722,4902,98%,within hours,17 months ago,163
/Men-Crewneck-Sweatshirt-Regular-Fit-Original-Branded-Super-Soft-XS~XL-i.95524736.2711830832,Men Crewneck Sweatshirt Regular Fit Original Branded Super Soft XS~XL,$19.90 ,$32.00 ,38% off,Any 2 at $24.90,Free shipping for orders over $40,$0.00 ,0,No Brand,No Ratings Yet,0,0,11,choisfo,653,78,79%,within hours,11 months ago,1047
/Men's-T-Shirts-Breathable-Ultra-Dry-Run-Resistant-XS~XXL-i.95524736.1737095658,Men's T-Shirts/BreathableUltra DryRun-Resistant/XS~XXL,$36.00 ,$76.00 ,53% off,No Bundles Avaliable,Free shipping for orders over $50,$0.00 - $3.50,1,LACOSTE,5,0,0,8,choisfo,653,78,79%,within hours,11 months ago,1047
/Chino-Vintage-Regular-Fit-Flat-Front-Pants-Original-Branded-Best-Quality-Size-29~36-i.95524736.2798229581,Chino Vintage Regular Fit Flat Front Pants Original Branded / Best Quality / Size 29~36,$19.90 ,$45.00 ,56% off,No Bundles Avaliable,Free shipping for orders over $50,$0.00 - $3.50,0,No Brand,No Ratings Yet,0,0,3,choisfo,653,78,79%,within hours,11 months ago,1047
/Long-Sleeved-Sweatshirt-With-Printed-Design-Original-Branded-Best-Quality-Ready-Size-XS~XL-i.95524736.2791054141,Long Sleeved Sweatshirt With Printed Design Original Branded / Best Quality / Ready Size XS~XL,$19.90 ,$59.00 ,66% off,No Bundles Avaliable,Free shipping for orders over $50,$0.00 - $3.50,0,No Brand,No Ratings Yet,0,0,5,choisfo,653,78,79%,within hours,11 months ago,1047
/wooden-easy-life-colorful-indoor-men-and-women-slippers-bathroom-non-slip-i.162841858.2565664334,wooden easy life colorful indoor men and women slippers bathroom non-slip,$8.52 - $9.13,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wmlr.sip.sg,3,266,90%,within hours,2 months ago,3
/Women-Men-Floor-Cleaning-Mop-Bedroom-Funny-Novelty-Dust-Cleaner-Shoes-Cover-Washable-Slipper-House-Sock-i.129747242.2719686306,Women Men Floor Cleaning Mop Bedroom Funny Novelty Dust Cleaner Shoes Cover Washable Slipper House Sock,$5.91 ,$10.42 ,43% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,richuu.sg,414,3184,86%,within hours,7 months ago,26
/GUDETAMA-02-BEDROOM-SLIPPERS-House-Slippers-Men-Women-Comfortable-Shoes-Couple-i.10375.945468525,GUDETAMA 02 BEDROOM SLIPPERS House Slippers Men Women Comfortable Shoes Couple,$13.90 ,No Discount,No Discount,No Bundles Avaliable,No Free Shipping,$0.00 ,8,OEM,5,0,1,23,ezstyles,73,436,100%,within hours,4 years ago,43
/female-cotton-slippers-home-thick-winter-warm-couple-home-fleece-men-i.163532627.2547630259,female cotton slippers home thick winter warm couple home fleece men,$32.40 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,nwlo.sip.sg,0,43,57%,within hours,59 days ago,0
/Men-Women-Slippers-Home-Shoes-Warm-Plush-Indoor-Fluffy-Soft-Cotton-House-Slipper-i.26097555.2774969299, PreferredMen Women Slippers Home Shoes Warm Plush Indoor Fluffy Soft Cotton House Slipper,$1.89 ,$3.79 ,50% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,kimidress.sg,2792,1643,87%,within hours,27 months ago,1113
/Autumn-and-winter-cotton-slippers-female-home-couple-bedroom-tow-men-indoor-i.130107642.1984015933,Autumn and winter cotton slippers female home couple bedroom tow men indoor ,$6.30 ,$9.00 ,30% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,2,sistery.sg,9,768,37%,within hours,6 months ago,5
/Plush-Indoor-Home-Women-Men-Anti-Slip-Shoes-Soft-Warm-Cotton-Silent-Slippers-i.7333722.673544355, PreferredPlush Indoor Home Women Men Anti Slip Shoes Soft Warm Cotton Silent Slippers,$2.14 - $2.36,No Discount,No Discount,No Bundles Avaliable,Free shipping,$0.00 - $1.00,22,No brand,4.8,2,5,10,newlife.sg,6676,6800,93%,within hours,3 years ago,1267
/2017-men-and-women-slippers-fashion-rubber-bottom-cloth-belt-i.156998994.2719918806,2017 men and women slippers fashion rubber bottom cloth belt,$16.27 ,$16.96 ,4% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,gish.sip.sg,6,69,96%,within hours,3 months ago,2
/Slippers-female-summer-sandals-and-slippers-home-indoor-simple-sandals-bathroom-soft-bottom-bath-slip-couple-home-men-i.133338165.2754466582,Slippers female summer sandals and slippers home indoor simple sandals bathroom soft bottom bath slip couple home men,$7.16 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,tebaf01.sg,1,1047,100%,within hours,6 months ago,224
/Emoji-Slippers-Women-Men-Winter-Warm-Slippers-House-Shoes-Indoor-Floor-Shoes-i.20025878.794808081,Emoji Slippers Women Men Winter Warm Slippers House Shoes Indoor Floor Shoes,$2.76 ,$3.73 ,26% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,6,No brand,5,2,4,8,beautyone.sg,6233,4300,82%,within hours,29 months ago,1633
/Big-red-hi-word-sandals-and-slippers-men-and-women-couple-summer-bathroom-bath-s-i.130789627.2606403331,Big red hi word sandals and slippers men and women couple summer bathroom bath s,$13.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,iuiojsacws.sg,3,604,88%,within hours,6 months ago,1
/slippers-men-and-women-indoor-non-slip-thick-bottom-bathroom-i.160379320.2624098217,slippers men and women indoor non-slip thick bottom bathroom,$4.47 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,d5ln.sip.sg,1,138,90%,within hours,2 months ago,0
/home-slippers-men-and-women-indoor-bathroom-non-slip-i.173319199.2750404191,home slippers men and women indoor bathroom non-slip,$14.00 - $14.97,$18.18 - $19.56,23% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,tim.taiwan.sg,0,80,57%,within hours,19 days ago,0
/slippers-men-and-women-bathroom-slippers-indoor-summer-lovers-plastic-fruit-mang-i.162549244.2631883838,slippers men and women bathroom slippers indoor summer lovers plastic fruit mang,$9.45 ,$18.48 ,49% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,1,a3hi.sip.sg,1,66,57%,within hours,2 months ago,0
/slippers-men-indoor-couple-home-non-slip-soft-bottom-bath-bathroom-slippers-i.145021377.2773019571,slippers men indoor couple home non-slip soft bottom bath bathroom slippers,$8.17 ,$12.17 ,33% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,q2bv.sip.sg,11,864,72%,within hours,4 months ago,52
/Totoro-Winter-Full-Pack-Bedroom-Slippers-Women-Man-Shoes-i.46703854.1250578238,Totoro Winter Full Pack Bedroom Slippers Women Man Shoes,$15.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,2,No Brand,5,2,2,14,linocase.sg,479,580,86%,within hours,21 months ago,219
/ins-wind-2019-new-summer-cool-slippers-men-and-women-with-the-flat-non-slip-i.163118992.2560913391,ins wind 2019 new summer cool slippers men and women with the flat non-slip,$16.07 ,$22.39 ,28% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,l80j.sip.sg,1,381,84%,within days,2 months ago,0
/2019-new-cotton-slippers-winter-men-and-women-couple-slippers-i.145021377.2538508782,2019 new cotton slippers winter men and women couple slippers,$9.87 ,$16.55 ,40% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,q2bv.sip.sg,11,864,72%,within hours,4 months ago,52
/wheel-bathroom-slippers-female-men-home-indoor-thick-bottom-bath-i.159397271.2791816227,wheel bathroom slippers female men home indoor thick bottom bath,$8.27 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wtpz.sip.sg,8,1008,77%,within hours,2 months ago,3
/Women-Men-Funny-Floor-Cleaning-Sock-Shoes-Cover-Washable-Novelty-Bedroom-Dust-Cleaner-Slipper-Mop-House-i.129878058.2792221292,Women Men Funny Floor Cleaning Sock Shoes Cover Washable Novelty Bedroom Dust Cleaner Slipper Mop House,$5.99 ,$12.47 ,52% off,No Bundles Avaliable,No Free Shipping,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,baihe.sg,210,2224,78%,within hours,7 months ago,5
/Men-Women-Flax-EVA-outdoor-Slippers-Home-Non-slip-Thick-Beach-Summer-i.35583249.2681808124,Men Women Flax EVA outdoor Slippers Home Non-slip Thick Beach Summer,$5.76 ,$8.00 ,28% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,littlelady.sg,877,1987,100%,within hours,24 months ago,198
/Super-cute-cartoon-cute-sesame-street-couple-slippers-plush-home-warm-slippers-half-pack-drag-men-and-women-i.133313714.2793271613,Super cute cartoon cute sesame street couple slippers plush home warm slippers half pack drag men and women,$14.22 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,coka01.sg,5,593,97%,within hours,6 months ago,1
/Lovely-Men-Women-Emoji-Slippers-Non-slip-Warm-Slippers-House-Shoes-i.64376286.1467364972, PreferredLovely Men Women Emoji Slippers Non-slip Warm Slippers House Shoes,$2.46 ,$2.80 ,12% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,10,No brand,4,0,1,7,mena.sg,6019,5436,95%,within hours,17 months ago,871
/slippers-men-and-women-summer-indoor-lovers-home-bath-non-slip-bathroom-i.159397271.2792290072,slippers men and women summer indoor lovers home bath non-slip bathroom,$9.17 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wtpz.sip.sg,8,1008,77%,within hours,2 months ago,3
/winter-men-non-slip-slippers-indoor-couple-soft-bottom-slippers-i.162841858.2565664073,winter men non-slip slippers indoor couple soft bottom slippers,$8.25 - $8.66,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wmlr.sip.sg,3,266,90%,within hours,2 months ago,3
/men-and-women-cute-couple-slippers-home-indoor-non-slip-sandals-i.159397271.2793083407,men and women cute couple slippers home indoor non-slip sandals,$9.29 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wtpz.sip.sg,8,1008,77%,within hours,2 months ago,3
/bathroom-slippers-men-and-women-bath-non-slip-i.159397271.2794757330,bathroom slippers men and women bath non-slip,$9.34 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wtpz.sip.sg,8,1008,77%,within hours,2 months ago,3
/2019-new-summer-net-red-ins-slippers-men-and-women-wear-students-fashion-i.159397271.2792935085,2019 new summer net red ins slippers men and women wear students fashion,$13.79 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wtpz.sip.sg,8,1008,77%,within hours,2 months ago,3
/slippers-couple-indoor-home-men-bath-non-slip-bathroom-i.159397271.2794633433,slippers couple indoor home men bath non-slip bathroom,$9.99 - $11.38,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wtpz.sip.sg,8,1008,77%,within hours,2 months ago,3
